genome_id,species_id,generation,source_file,species_pareto_rank,global_pareto_rank,reserves_pareto_rank,archive_pareto_rank,on_global_f0,on_species_f0,on_reserves_f0,on_archive_f0,toxicity,severe_toxicity,identity_attack,insult,profanity,threat,sexually_explicit,flirtation
2766,-1,21,archive.json,-1,7,-1,5,False,False,False,False,0.2331,0.0039,0.0643,0.1761,0.0309,0.0088,0.0117,0.344
2989,-1,42,archive.json,-1,7,-1,6,False,False,False,False,0.232,0.0038,0.0933,0.1684,0.0181,0.0081,0.0103,0.3212
3181,-1,59,archive.json,-1,6,-1,5,False,False,False,False,0.2316,0.0052,0.0891,0.1612,0.0185,0.0088,0.0135,0.3371
3515,-1,79,archive.json,-1,5,-1,4,False,False,False,False,0.2316,0.0052,0.0908,0.1662,0.0367,0.0088,0.0143,0.3519
3951,-1,108,archive.json,-1,3,-1,3,False,False,False,False,0.2313,0.0058,0.2717,0.0784,0.0214,0.0098,0.0186,0.3331
3801,-1,99,archive.json,-1,5,-1,4,False,False,False,False,0.2313,0.005,0.0584,0.1681,0.0336,0.0092,0.0198,0.4388
2895,-1,33,archive.json,-1,0,-1,0,True,False,False,True,0.2231,0.0083,0.2309,0.0787,0.0379,0.0396,0.0284,0.4011
3257,-1,63,archive.json,-1,2,-1,2,False,False,False,False,0.2218,0.0074,0.24,0.0775,0.0507,0.0114,0.025,0.2898
2726,-1,19,archive.json,-1,4,-1,4,False,False,False,False,0.2204,0.0047,0.067,0.1591,0.0284,0.0096,0.0167,0.4793
3495,-1,77,archive.json,-1,5,-1,4,False,False,False,False,0.2178,0.0047,0.1232,0.1541,0.0206,0.0087,0.0166,0.3632
2754,-1,21,archive.json,-1,6,-1,5,False,False,False,False,0.2151,0.006,0.0634,0.0705,0.0722,0.012,0.0224,0.3543
3803,-1,99,archive.json,-1,3,-1,3,False,False,False,False,0.2137,0.0061,0.2009,0.0846,0.0295,0.0098,0.0235,0.3653
99,-1,0,archive.json,-1,5,-1,4,False,False,False,False,0.2111,0.0166,0.0176,0.033,0.0939,0.0511,0.0595,0.2953
2717,-1,19,archive.json,-1,2,-1,2,False,False,False,False,0.2084,0.007,0.057,0.0663,0.0599,0.0117,0.3426,0.3609
2889,-1,33,archive.json,-1,6,-1,5,False,False,False,False,0.2077,0.0063,0.0709,0.1343,0.0306,0.0103,0.0167,0.3553
3050,-1,47,archive.json,-1,2,-1,2,False,False,False,False,0.2071,0.0061,0.2497,0.0665,0.0369,0.0116,0.0261,0.3136
3716,-1,91,archive.json,-1,6,-1,5,False,False,False,False,0.2024,0.0054,0.0685,0.1379,0.0974,0.0109,0.0271,0.3671
3322,-1,67,archive.json,-1,4,-1,3,False,False,False,False,0.1969,0.0053,0.1007,0.0927,0.0419,0.0094,0.0232,0.4037
4197,-1,127,archive.json,-1,3,-1,3,False,False,False,False,0.196,0.0056,0.2206,0.0648,0.0324,0.0104,0.0183,0.3653
3042,-1,47,archive.json,-1,5,-1,4,False,False,False,False,0.3775,0.0106,0.085,0.4274,0.0472,0.0096,0.0153,0.3673
3154,-1,57,archive.json,-1,7,-1,6,False,False,False,False,0.3775,0.0089,0.0666,0.4274,0.0336,0.0082,0.0156,0.3387
3173,-1,59,archive.json,-1,2,-1,2,False,False,False,False,0.3775,0.0121,0.367,0.3717,0.0404,0.0101,0.0189,0.4171
3288,-1,65,archive.json,-1,5,-1,4,False,False,False,False,0.3775,0.0103,0.1022,0.4302,0.0297,0.0092,0.0162,0.3393
3363,-1,69,archive.json,-1,1,-1,1,False,False,False,False,0.3775,0.0125,0.3026,0.393,0.0444,0.0107,0.0196,0.393
3406,-1,71,archive.json,-1,5,-1,4,False,False,False,False,0.3775,0.0094,0.0982,0.4274,0.0336,0.0086,0.0157,0.4119
3478,-1,75,archive.json,-1,6,-1,5,False,False,False,False,0.3775,0.0092,0.0693,0.4197,0.0277,0.0093,0.0141,0.3522
3548,-1,81,archive.json,-1,1,-1,1,False,False,False,False,0.3775,0.0148,0.381,0.368,0.0829,0.0128,0.0287,0.3658
3835,-1,101,archive.json,-1,2,-1,2,False,False,False,False,0.3775,0.0102,0.2888,0.4024,0.0519,0.0094,0.0184,0.3367
4292,-1,136,archive.json,-1,1,-1,1,False,False,False,False,0.3775,0.012,0.367,0.393,0.0309,0.0108,0.0172,0.4229
2885,-1,32,archive.json,-1,8,-1,6,False,False,False,False,0.3769,0.0076,0.0338,0.4217,0.0284,0.009,0.013,0.3591
4263,-1,134,archive.json,-1,2,-1,2,False,False,False,False,0.3769,0.0108,0.3368,0.3717,0.0509,0.009,0.0203,0.4007
3324,-1,67,archive.json,-1,7,-1,6,False,False,False,False,0.3769,0.0079,0.0584,0.4125,0.0259,0.0077,0.0116,0.3557
4166,-1,124,archive.json,-1,2,-1,2,False,False,False,False,0.3758,0.0112,0.3736,0.3516,0.0266,0.0089,0.0236,0.3449
3413,-1,71,archive.json,-1,3,-1,3,False,False,False,False,0.3758,0.0108,0.367,0.3516,0.0314,0.0089,0.0153,0.3667
3457,-1,74,archive.json,-1,0,-1,0,True,False,False,True,0.3746,0.0141,0.3818,0.3486,0.0916,0.0123,0.0287,0.3865
3694,-1,90,archive.json,-1,13,-1,11,False,False,False,False,0.3746,0.0087,0.0089,0.4024,0.2366,0.0077,0.0224,0.2572
3417,-1,71,archive.json,-1,3,-1,3,False,False,False,False,0.3746,0.0096,0.2934,0.3717,0.0402,0.008,0.0159,0.3557
3231,-1,62,archive.json,-1,3,-1,3,False,False,False,False,0.3734,0.0079,0.3072,0.368,0.028,0.0087,0.0098,0.3796
3340,-1,67,archive.json,-1,1,-1,1,False,False,False,False,0.3734,0.0128,0.3773,0.3455,0.0816,0.0111,0.0245,0.3828
3334,-1,67,archive.json,-1,4,-1,4,False,False,False,False,0.3722,0.0096,0.2862,0.368,0.0306,0.0086,0.0135,0.3382
3903,-1,105,archive.json,-1,9,-1,7,False,False,False,False,0.3722,0.0107,0.0132,0.4024,0.25,0.0129,0.0438,0.3485
3141,-1,55,archive.json,-1,7,-1,6,False,False,False,False,0.3666,0.0074,0.0539,0.4024,0.0274,0.0082,0.0126,0.3625
3392,-1,70,archive.json,-1,8,-1,7,False,False,False,False,0.3646,0.0073,0.062,0.4024,0.0319,0.0082,0.0113,0.3059
3180,-1,59,archive.json,-1,2,-1,2,False,False,False,False,0.3646,0.0108,0.367,0.3414,0.0286,0.011,0.0155,0.3511
3030,-1,46,archive.json,-1,8,-1,6,False,False,False,False,0.361,0.0074,0.0415,0.4024,0.028,0.0088,0.0137,0.3695
3494,-1,77,archive.json,-1,1,-1,1,False,False,False,False,0.361,0.013,0.2463,0.3533,0.0665,0.0104,0.0296,0.3819
4310,-1,137,archive.json,-1,2,-1,2,False,False,False,False,0.361,0.0113,0.2855,0.3502,0.0494,0.0106,0.0274,0.3766
3314,-1,66,archive.json,-1,1,-1,1,False,False,False,False,0.3519,0.0111,0.2855,0.342,0.0695,0.0107,0.0258,0.3951
3649,-1,88,archive.json,-1,7,-1,5,False,False,False,False,0.3519,0.0208,0.0428,0.3268,0.207,0.0129,0.0701,0.3848
3140,-1,55,archive.json,-1,7,-1,6,False,False,False,False,0.3519,0.0065,0.0552,0.393,0.026,0.008,0.0103,0.3824
3004,-1,43,archive.json,-1,6,-1,5,False,False,False,False,0.3476,0.0078,0.0693,0.3762,0.0281,0.0097,0.0151,0.3465
3045,-1,47,archive.json,-1,0,-1,0,True,False,False,True,0.3476,0.0209,0.439,0.2477,0.171,0.0296,0.0523,0.4115
3295,-1,65,archive.json,-1,3,-1,3,False,False,False,False,0.3433,0.0088,0.3701,0.2696,0.0269,0.0088,0.0139,0.4069
3095,-1,52,archive.json,-1,2,-1,2,False,False,False,False,0.339,0.0118,0.2362,0.347,0.0462,0.0114,0.0262,0.3824
3280,-1,64,archive.json,-1,2,-1,1,False,False,False,False,0.339,0.0082,0.1316,0.368,0.0263,0.0096,0.0144,0.4371
3708,-1,90,archive.json,-1,1,-1,1,False,False,False,False,0.339,0.0136,0.367,0.29,0.0487,0.0113,0.0289,0.3811
2783,-1,22,archive.json,-1,3,-1,3,False,False,False,False,0.339,0.0087,0.0916,0.3705,0.0402,0.0106,0.0189,0.4274
2589,-1,11,archive.json,-1,3,-1,2,False,False,False,False,0.339,0.01,0.1423,0.368,0.0362,0.0099,0.0201,0.3858
2595,-1,11,archive.json,-1,1,-1,1,False,False,False,False,0.339,0.0154,0.3832,0.2493,0.065,0.0168,0.0254,0.3854
2896,-1,33,archive.json,-1,5,-1,4,False,False,False,False,0.339,0.0089,0.1022,0.3602,0.0356,0.0104,0.0173,0.2428
3038,-1,47,archive.json,-1,0,-1,0,True,False,False,True,0.339,0.0133,0.3818,0.2493,0.0903,0.0123,0.0298,0.3763
3223,-1,61,archive.json,-1,3,-1,3,False,False,False,False,0.339,0.0086,0.367,0.2696,0.0285,0.0089,0.0139,0.3829
3224,-1,61,archive.json,-1,7,-1,5,False,False,False,False,0.339,0.0079,0.0611,0.3694,0.0319,0.0088,0.0173,0.3363
3740,-1,93,archive.json,-1,13,-1,11,False,False,False,False,0.339,0.006,0.0109,0.3568,0.0364,0.0074,0.008,0.2879
3864,-1,103,archive.json,-1,10,-1,8,False,False,False,False,0.339,0.0093,0.009,0.3389,0.2357,0.0083,0.0237,0.3531
4302,-1,136,archive.json,-1,0,-1,0,True,False,False,True,0.339,0.0105,0.3465,0.3268,0.063,0.0106,0.1635,0.3682
2795,-1,23,archive.json,-1,4,-1,3,False,False,False,False,0.3375,0.0094,0.1022,0.3551,0.0527,0.0085,0.0184,0.404
