,2415,2421,2422,2423,2424,2425,2426,2427,2428
2415,0,0,0,0,0,0,0,0,0
2421,1,0,0,0,1,0,1,1,1
2422,1,0,0,0,0,0,0,1,1
2423,1,0,0,0,0,0,0,1,1
2424,1,0,0,0,0,0,1,1,1
2425,1,0,0,0,0,0,0,1,1
2426,1,0,0,0,0,0,0,1,0
2427,0,0,0,0,0,0,0,0,0
2428,0,0,0,0,0,0,0,0,0
